x1,x2,x3,Class
-2.79, 2.4, 0.859,bkg
-0.383, 1.75, 0.766,sig
-2.2, 1.28, 1.12,bkg
0.383, 1.07, 1.66,sig
-1.54, -0.349, 1.08,bkg
1.58, -0.198, 0.487,sig
1.06, -1.77, 0.972,bkg
1.55, -0.00367, 1.28,sig
-2.23, 0.632, 1.58,bkg
1.13, 0.421, 0.509,sig
-2.43, 1.76, 1.77,bkg
1.14, -0.0623, 1.17,sig
-0.541, -0.171, 1.06,bkg
1.78, -0.621, 1.07,sig
-1.14, 0.239, 0.0243,bkg
1.66, 0.411, 1.69,sig
-0.687, -0.167, 1.73,bkg
3.67, -2.63, 0.192,sig
-0.332, -1.25, 1.44,bkg
0.753, 0.289, 1.99,sig
-0.0423, -1.66, 1.58,bkg
2.14, -0.896, 2.0,sig
-1.73, 0.531, 1.39,bkg
2.61, -1.49, 1.65,sig
-0.806, 0.251, 1.33,bkg
2.04, -1.19, 1.99,sig
0.0666, -0.894, 0.505,bkg
2.31, -1.01, 1.8,sig
-0.0459, -0.682, 0.321,bkg
0.976, -0.168, 1.11,sig
-2.5, 0.562, 1.77,bkg
1.69, -0.475, 0.185,sig
-1.6, 0.615, 1.81,bkg
0.388, 0.412, 1.54,sig
-1.12, -0.471, 0.0104,bkg
0.326, 1.23, 1.12,sig
-1.99, 1.42, 1.31,bkg
0.0716, 0.946, 0.891,sig
-0.906, -1.03, 0.501,bkg
0.221, 1.19, 0.306,sig
-0.0432, -1.14, 0.507,bkg
1.35, -0.0719, 1.5,sig
-0.463, -0.0352, 1.67,bkg
1.68, -0.453, 1.73,sig
1.06, -3.04, 1.6,bkg
-0.496, 1.25, 0.251,sig
-2.43, 0.911, 1.87,bkg
2.87, -1.36, 1.89,sig
-2.03, 0.844, 0.51,bkg
1.3, -0.378, 0.343,sig
-0.529, -0.953, 1.69,bkg
2.49, -1.32, 0.129,sig
-1.83, 0.35, 1.55,bkg
-1.06, 2.24, 1.6,sig
0.398, -1.56, 0.81,bkg
0.0337, 0.938, 0.347,sig
-1.09, 0.145, 1.85,bkg
1.21, -0.0424, 1.21,sig
-2.01, 1.08, 0.309,bkg
0.153, -0.149, 0.394,sig
-1.71, 0.894, 1.51,bkg
1.34, 0.192, 1.2,sig
-0.382, -1.08, 1.75,bkg
2.13, -1.23, 1.6,sig
-2.53, 0.375, 1.49,bkg
0.873, -0.321, 0.0186,sig
-1.04, -0.362, 0.78,bkg
1.54, -0.0397, 1.13,sig
-0.545, 0.0273, 0.284,bkg
-0.223, 1.59, 0.139,sig
-1.07, -0.172, 1.95,bkg
1.06, -0.367, 0.362,sig
-2.51, 1.34, 1.96,bkg
1.6, 0.31, 1.73,sig
-0.2, -0.966, 0.615,bkg
1.78, -0.339, 1.63,sig
-0.105, -1.33, 1.02,bkg
2.05, -0.923, 1.01,sig
-2.21, 1.12, 0.626,bkg
1.9, -0.882, 1.27,sig
0.612, -1.02, 0.153,bkg
0.601, 0.338, 1.56,sig
-1.75, 0.81, 1.2,bkg
0.325, 0.781, 1.53,sig
-1.7, -0.226, 0.99,bkg
0.972, 0.828, 0.156,sig
-0.552, -0.948, 1.96,bkg
0.893, 0.335, 1.07,sig
-0.7, 0.243, 0.265,bkg
1.3, -0.0484, 0.543,sig
0.238, -1.64, 1.74,bkg
-0.173, 2.02, 0.773,sig
-0.405, -1.23, 1.77,bkg
1.72, -0.124, 1.63,sig
-1.08, -0.356, 0.882,bkg
-0.548, 1.72, 1.71,sig
-1.52, 1.05, 1.14,bkg
0.197, 1.15, 1.6,sig
-1.96, 0.0181, 0.787,bkg
0.406, 0.849, 0.23,sig
-0.841, -1.14, 1.41,bkg
0.825, 0.273, 1.04,sig
-1.82, 0.713, 0.358,bkg
2.19, -1.27, 1.1,sig
-2.58, 0.998, 0.0707,bkg
-0.906, 2.95, 0.315,sig
0.72, -0.796, 0.00925,bkg
-0.266, 1.34, 1.5,sig
-1.56, 0.372, 1.13,bkg
0.992, 0.182, 0.159,sig
-2.43, 2.49, 0.154,bkg
1.21, -0.796, 1.41,sig
-1.62, 0.539, 1.57,bkg
-1.16, 1.76, 1.78,sig
-1.39, 0.293, 0.896,bkg
-0.209, 1.31, 0.00866,sig
-1.41, -0.162, 0.717,bkg
2.58, -1.99, 1.89,sig
-0.242, -1.42, 0.704,bkg
1.36, 0.627, 1.73,sig
-0.862, 0.0893, 0.843,bkg
0.961, -0.573, 0.141,sig
-1.0, -0.195, 1.99,bkg
1.04, -0.59, 1.1,sig
-1.95, 0.997, 0.461,bkg
1.05, 0.288, 1.72,sig
-1.04, -0.535, 0.42,bkg
-0.51, 1.83, 1.8,sig
-1.1, 0.745, 0.415,bkg
0.322, 1.53, 1.48,sig
-1.01, -0.542, 0.706,bkg
-0.81, 1.84, 1.69,sig
-0.113, -1.35, 0.585,bkg
0.484, 1.34, 1.39,sig
-1.71, 0.527, 1.55,bkg
0.81, 0.404, 0.338,sig
-2.96, 1.53, 1.68,bkg
-0.296, 1.86, 0.129,sig
-1.43, 0.141, 0.144,bkg
3.1, -1.89, 1.22,sig
1.68, -4.09, 1.63,bkg
1.52, 0.354, 1.2,sig
-1.79, 0.378, 1.28,bkg
0.934, 0.541, 0.461,sig
-1.47, 0.49, 0.311,bkg
0.616, -0.229, 0.0823,sig
0.138, -1.13, 0.179,bkg
1.6, -0.244, 0.747,sig
-0.623, -0.967, 1.25,bkg
2.21, -0.922, 1.97,sig
-0.442, -0.736, 1.4,bkg
0.656, -0.156, 0.114,sig
0.197, -1.0, 0.293,bkg
1.65, -0.562, 1.22,sig
-1.49, -0.503, 0.73,bkg
-0.243, 1.1, 1.56,sig
-1.28, -0.289, 1.44,bkg
0.288, 0.673, 0.232,sig
-0.0413, -0.977, 1.89,bkg
1.46, -0.82, 0.808,sig
-1.72, 1.07, 0.814,bkg
0.548, 0.339, 1.26,sig
0.335, -1.07, 0.0126,bkg
1.7, -0.256, 0.62,sig
-2.38, 1.18, 1.49,bkg
0.0607, 1.96, 0.793,sig
-1.52, 0.122, 1.4,bkg
-0.351, 1.68, 1.51,sig
-2.23, 0.666, 1.69,bkg
0.982, 0.931, 0.504,sig
-1.27, 0.279, 0.0842,bkg
1.67, 0.321, 0.483,sig
-1.68, 1.12, 0.882,bkg
1.12, 0.263, 1.02,sig
-3.1, 1.92, 0.786,bkg
0.573, 0.867, 1.8,sig
-1.5, 0.272, 1.92,bkg
-0.385, 1.84, 0.0557,sig
-1.47, 0.548, 1.85,bkg
0.329, 0.744, 1.54,sig
-0.639, -0.717, 0.894,bkg
-1.16, 2.76, 1.68,sig
-0.347, -1.47, 0.859,bkg
1.06, 0.76, 1.85,sig
-1.54, -0.362, 0.596,bkg
0.867, 0.414, 0.446,sig
1.12, -2.81, 1.77,bkg
2.67, -1.45, 1.28,sig
-1.76, -0.174, 0.47,bkg
1.86, -1.33, 0.0407,sig
0.0769, -0.789, 1.43,bkg
1.11, 0.424, 0.105,sig
-0.538, -0.106, 0.378,bkg
0.311, 0.027, 1.83,sig
-1.99, 0.217, 1.78,bkg
0.8, 1.09, 0.539,sig
-0.994, -0.514, 1.1,bkg
1.55, -0.195, 0.129,sig
-0.287, -0.917, 1.31,bkg
1.61, -0.138, 1.28,sig
-1.94, 1.24, 1.48,bkg
-1.53, 1.82, 1.45,sig
0.675, -1.74, 1.94,bkg
0.832, 0.285, 0.416,sig
-1.4, 0.53, 0.63,bkg
-1.4, 3.1, 0.062,sig
-0.379, -0.478, 0.449,bkg
1.73, -1.17, 1.36,sig
0.77, -2.08, 1.24,bkg
-0.707, 1.33, 0.125,sig
-0.443, -1.49, 1.19,bkg
0.908, -0.556, 1.34,sig
-0.949, -1.86, 1.05,bkg
1.18, -0.0648, 0.628,sig
-2.22, 0.431, 0.179,bkg
1.8, -0.179, 0.784,sig
0.868, -2.13, 0.586,bkg
0.954, -0.0294, 0.133,sig
-0.559, -0.18, 0.737,bkg
0.316, 1.12, 1.1,sig
-2.96, 1.22, 1.16,bkg
1.84, -0.377, 1.78,sig
-0.798, -0.732, 1.02,bkg
-0.201, 0.817, 0.778,sig
-1.21, -0.152, 0.107,bkg
1.79, 0.00258, 1.87,sig
-0.893, -0.804, 0.802,bkg
2.69, -2.21, 0.907,sig
-2.1, 0.781, 0.0525,bkg
-0.113, 1.13, 1.35,sig
-1.11, 0.229, 0.406,bkg
1.66, -0.337, 1.7,sig
0.638, -1.64, 1.32,bkg
1.45, -0.0889, 0.877,sig
-0.849, -0.254, 1.41,bkg
0.257, 0.923, 0.581,sig
0.116, -1.62, 0.187,bkg
0.695, 0.696, 0.379,sig
-1.65, 0.344, 1.06,bkg
1.12, -0.432, 0.524,sig
-2.47, 0.613, 0.206,bkg
2.45, -1.67, 0.821,sig
-0.642, -0.636, 0.247,bkg
1.12, -0.277, 0.0983,sig
-1.38, -0.0692, 1.12,bkg
2.06, -1.94, 0.691,sig
-2.78, 2.17, 0.154,bkg
1.21, -0.423, 0.498,sig
-1.52, 0.312, 0.208,bkg
0.609, -0.0469, 0.276,sig
-1.13, 0.571, 0.575,bkg
0.565, -0.0487, 1.43,sig
-0.916, -0.654, 1.88,bkg
0.898, 0.184, 1.67,sig
0.909, -2.42, 1.82,bkg
1.82, -0.84, 0.985,sig
-2.02, 1.61, 0.571,bkg
1.74, -0.405, 0.0519,sig
-0.55, -0.234, 1.52,bkg
0.347, 0.994, 0.364,sig
-0.88, 0.341, 0.621,bkg
1.62, -0.413, 1.4,sig
-0.705, -0.62, 0.196,bkg
1.1, -0.412, 0.26,sig
-0.196, -0.707, 0.931,bkg
0.597, 0.974, 1.65,sig
0.957, -2.85, 1.14,bkg
0.0197, 1.19, 1.61,sig
-1.48, 0.621, 1.62,bkg
0.0406, 0.885, 1.0,sig
-2.36, 0.543, 0.628,bkg
0.368, 0.547, 1.79,sig
-2.94, 1.1, 1.72,bkg
0.989, 0.0527, 1.04,sig
-1.07, -0.393, 0.0676,bkg
0.527, 0.67, 0.867,sig
-1.59, 0.709, 1.02,bkg
-0.324, 2.63, 0.213,sig
-1.16, -0.0461, 0.909,bkg
1.22, 0.0893, 0.854,sig
-0.65, -0.495, 1.1,bkg
-0.0505, 1.85, 0.891,sig
0.0544, -1.37, 1.04,bkg
0.502, 1.02, 1.58,sig
0.709, -2.45, 1.36,bkg
-0.581, 1.88, 0.198,sig
0.0294, 0.0527, 1.83,bkg
0.0434, 1.09, 1.22,sig
-1.29, 0.0299, 0.707,bkg
2.08, -0.608, 0.454,sig
-2.0, 0.593, 1.39,bkg
1.53, -0.135, 1.7,sig
-0.615, -0.422, 1.76,bkg
2.07, -0.218, 1.13,sig
-1.57, 1.52, 1.25,bkg
2.59, -1.43, 0.753,sig
0.484, -3.0, 1.43,bkg
1.42, 0.0413, 0.308,sig
-2.09, -0.349, 1.97,bkg
0.463, 0.719, 0.255,sig
-1.25, -0.423, 1.89,bkg
2.36, -1.39, 1.95,sig
-2.23, 1.33, 1.58,bkg
-1.24, 2.24, 0.291,sig
-1.64, -0.292, 0.661,bkg
1.4, -0.919, 0.0125,sig
-1.41, 0.462, 1.43,bkg
0.274, 1.33, 1.89,sig
0.144, -1.51, 1.23,bkg
1.92, -0.912, 1.48,sig
-0.342, -1.71, 1.9,bkg
0.0945, 1.51, 1.3,sig
-1.82, -0.0187, 0.572,bkg
1.85, 0.666, 0.998,sig
-0.796, 0.0109, 0.968,bkg
0.0289, 0.193, 1.04,sig
-1.9, 0.77, 1.25,bkg
0.386, 0.552, 0.728,sig
-1.35, 0.379, 0.897,bkg
2.55, -1.66, 1.1,sig
-0.504, -1.21, 1.94,bkg
-0.804, 1.28, 0.925,sig
-0.259, -1.07, 0.546,bkg
0.441, 0.809, 0.851,sig
-0.65, -0.641, 1.19,bkg
1.26, -0.602, 1.09,sig
-1.11, -0.0451, 1.4,bkg
2.16, -0.833, 1.33,sig
-0.683, 0.118, 1.34,bkg
-1.37, 2.14, 0.802,sig
-1.76, 0.619, 1.77,bkg
0.486, 1.21, 0.9,sig
-1.4, 0.976, 0.2,bkg
0.175, 0.424, 1.83,sig
-0.311, -0.88, 1.32,bkg
-0.549, 1.91, 1.47,sig
-1.36, 0.395, 1.84,bkg
-0.524, 1.55, 1.39,sig
0.731, -2.03, 0.112,bkg
1.02, 0.13, 0.342,sig
-1.82, 0.356, 0.983,bkg
1.74, -0.439, 0.455,sig
0.017, -0.71, 1.4,bkg
1.2, -0.409, 0.637,sig
-0.974, 0.762, 0.678,bkg
0.606, 1.12, 1.33,sig
-1.43, 0.388, 1.64,bkg
1.81, -0.108, 1.27,sig
0.493, -2.35, 0.577,bkg
2.32, -1.09, 0.746,sig
-1.52, 0.366, 0.59,bkg
3.13, -1.88, 1.42,sig
0.204, -1.97, 0.659,bkg
-1.19, 2.89, 0.0584,sig
-2.09, 1.44, 1.12,bkg
-0.316, 1.56, 0.571,sig
-0.461, -1.53, 1.14,bkg
2.57, -1.96, 0.951,sig
-0.949, -0.787, 1.16,bkg
0.379, 1.49, 1.23,sig
-1.89, 1.42, 0.891,bkg
0.395, 0.668, 1.66,sig
-1.01, 0.437, 1.2,bkg
-0.382, 0.671, 1.56,sig
-2.12, 1.89, 1.26,bkg
0.0376, 1.39, 0.422,sig
0.391, -1.27, 1.18,bkg
1.5, 0.306, 1.19,sig
-1.81, 0.106, 1.97,bkg
-0.399, 2.23, 1.73,sig
0.0513, -1.86, 1.73,bkg
1.97, -1.34, 1.51,sig
-3.63, 2.55, 1.86,bkg
1.26, -0.191, 0.374,sig
-2.68, 1.39, 0.158,bkg
1.51, -0.957, 0.684,sig
-0.361, -1.07, 1.2,bkg
1.63, -0.312, 1.77,sig
-1.58, -0.13, 0.601,bkg
0.379, 0.47, 0.395,sig
-1.1, -0.291, 0.669,bkg
0.0761, 0.796, 0.857,sig
-0.0744, -0.163, 1.12,bkg
0.301, 0.903, 0.0791,sig
-0.581, -0.553, 1.46,bkg
0.924, 0.226, 1.01,sig
-2.2, 1.17, 1.12,bkg
2.28, -0.694, 1.59,sig
-0.851, -1.32, 0.701,bkg
1.42, -0.255, 1.55,sig
-0.734, -0.294, 0.912,bkg
0.177, 1.01, 1.15,sig
1.18, -2.77, 0.132,bkg
0.718, -0.446, 1.16,sig
-2.81, 2.35, 1.87,bkg
-2.11, 3.74, 1.5,sig
-0.392, -0.508, 0.216,bkg
0.887, 0.33, 0.595,sig
-1.27, -0.0229, 1.11,bkg
1.63, -0.418, 1.22,sig
0.338, -2.0, 1.77,bkg
1.76, -0.498, 0.798,sig
-1.94, 1.34, 0.401,bkg
1.99, -0.0944, 1.52,sig
-0.434, -0.598, 1.99,bkg
1.42, 0.0112, 0.462,sig
0.844, -2.31, 0.664,bkg
0.397, 0.153, 1.09,sig
-0.0216, -1.08, 1.81,bkg
1.86, -0.737, 1.68,sig
-1.32, -0.725, 0.609,bkg
3.37, -2.46, 1.68,sig
-2.02, 0.88, 1.11,bkg
0.895, 0.917, 0.0908,sig
-1.07, -0.259, 1.52,bkg
-0.714, 1.63, 1.38,sig
-0.522, -1.52, 1.57,bkg
0.721, 0.291, 1.28,sig
-2.72, 1.68, 0.72,bkg
0.742, 0.153, 1.18,sig
0.116, -1.76, 1.42,bkg
1.12, 0.285, 0.546,sig
-0.229, -0.769, 0.437,bkg
0.96, 0.316, 0.3,sig
0.372, -0.763, 0.423,bkg
-0.612, 1.79, 1.98,sig
-1.91, 0.122, 0.532,bkg
1.86, -0.681, 1.35,sig
-0.119, -0.211, 1.5,bkg
-0.177, 1.06, 0.6,sig
-1.41, -0.286, 0.312,bkg
1.13, -0.523, 0.615,sig
-0.17, -1.84, 1.93,bkg
2.46, -1.61, 0.343,sig
-0.633, -0.205, 1.69,bkg
0.662, 0.42, 0.0378,sig
-0.304, 0.208, 0.94,bkg
-0.0193, 1.77, 1.05,sig
-1.2, -0.624, 1.75,bkg
1.76, -0.927, 0.162,sig
-0.342, -0.64, 1.85,bkg
1.22, -0.658, 1.92,sig
-2.04, 0.428, 1.95,bkg
0.517, 0.17, 0.663,sig
0.194, -2.51, 0.317,bkg
0.975, -0.543, 1.5,sig
0.28, -0.986, 1.54,bkg
1.24, -0.492, 1.75,sig
-1.46, -0.657, 1.05,bkg
1.55, -0.073, 0.47,sig
0.561, -1.39, 1.72,bkg
1.7, -0.158, 1.73,sig
-2.58, 2.0, 1.82,bkg
-0.263, 1.8, 1.78,sig
0.778, -1.86, 1.32,bkg
0.682, 0.875, 0.0403,sig
-2.57, 1.04, 0.794,bkg
0.727, 0.348, 1.26,sig
-1.87, 0.78, 1.74,bkg
0.5, 0.334, 0.314,sig
-2.64, 1.43, 0.596,bkg
1.67, -0.717, 0.611,sig
-0.83, 0.505, 1.1,bkg
-0.0664, 2.17, 1.81,sig
-1.28, -0.0488, 1.13,bkg
-0.0464, 0.771, 0.772,sig
-0.937, -0.88, 0.167,bkg
0.316, 1.05, 1.01,sig
-0.418, -0.332, 0.288,bkg
1.15, 0.841, 0.658,sig
-0.465, -0.685, 0.0779,bkg
1.69, -0.878, 0.785,sig
-2.01, 1.55, 0.203,bkg
1.32, 0.111, 0.902,sig
-0.997, -0.338, 0.206,bkg
1.26, -0.463, 1.07,sig
-0.963, -0.301, 1.73,bkg
2.6, -1.4, 1.15,sig
-1.08, -0.697, 1.47,bkg
1.46, -0.396, 0.543,sig
-1.7, 0.428, 0.435,bkg
0.889, 0.768, 1.71,sig
-0.13, 0.0956, 0.672,bkg
-1.01, 2.04, 1.04,sig
-0.538, -0.631, 1.85,bkg
1.1, -0.0852, 0.146,sig
-2.65, 1.26, 1.62,bkg
-0.302, 1.47, 1.21,sig
-0.48, -0.792, 1.56,bkg
0.922, -0.924, 0.394,sig
0.284, -1.93, 0.0692,bkg
2.66, -1.98, 0.706,sig
-1.97, 0.803, 1.88,bkg
0.836, 1.18, 1.48,sig
-2.64, 2.05, 0.0295,bkg
0.701, 0.77, 0.634,sig
-0.552, -0.625, 0.678,bkg
1.87, -0.647, 0.573,sig
-1.43, 0.349, 1.86,bkg
1.2, 0.529, 0.955,sig
0.251, -0.768, 0.735,bkg
-0.237, 0.779, 1.05,sig
-1.1, -0.146, 1.65,bkg
1.2, -0.214, 0.816,sig
-5.02, 3.53, 1.78,bkg
1.29, -0.509, 1.75,sig
-2.18, 1.21, 1.89,bkg
0.178, 1.48, 0.595,sig
-2.83, 2.43, 1.17,bkg
1.36, -0.531, 1.99,sig
0.404, -1.1, 0.616,bkg
1.33, -0.94, 0.629,sig
-0.979, -1.03, 1.68,bkg
1.59, -0.793, 0.235,sig
-1.96, 0.481, 0.415,bkg
1.03, -0.173, 0.081,sig
-2.48, 0.933, 0.596,bkg
1.35, -0.492, 0.0284,sig
-0.586, -0.629, 0.681,bkg
-0.302, 2.57, 1.06,sig
-1.34, -0.41, 0.805,bkg
0.205, 0.414, 1.08,sig
-2.05, 0.515, 1.69,bkg
-1.26, 1.99, 0.396,sig
-0.343, -0.832, 0.909,bkg
3.46, -2.63, 1.91,sig
-2.09, 1.12, 0.255,bkg
0.919, 0.328, 1.09,sig
-1.04, -0.591, 1.9,bkg
0.445, 0.506, 0.571,sig
-0.873, -0.758, 0.864,bkg
1.76, -0.637, 0.544,sig
-0.784, 0.532, 1.84,bkg
1.51, -0.701, 1.25,sig
-1.74, 0.496, 0.836,bkg
0.949, 0.0195, 1.34,sig
-0.302, -0.713, 0.744,bkg
-0.765, 2.07, 0.0242,sig
-0.0175, -1.39, 1.14,bkg
-0.812, 1.22, 0.795,sig
-0.386, -0.441, 0.714,bkg
2.6, -1.62, 0.369,sig
0.18, -1.13, 1.04,bkg
1.2, -0.172, 0.484,sig
-2.87, 1.3, 1.1,bkg
0.623, 0.975, 1.67,sig
-1.52, -0.13, 1.89,bkg
1.76, -0.125, 0.575,sig
-1.65, 0.492, 0.144,bkg
0.718, 0.71, 1.07,sig
-1.61, -0.197, 0.224,bkg
0.59, 0.642, 0.907,sig
-0.225, -0.853, 0.484,bkg
1.24, 0.293, 1.77,sig
-2.14, 0.313, 1.08,bkg
1.19, -0.55, 1.12,sig
-2.63, 1.5, 1.54,bkg
1.61, -0.0352, 1.75,sig
-1.26, -0.0154, 1.39,bkg
0.4, 1.53, 1.22,sig
-2.14, 1.18, 1.93,bkg
-0.592, 2.48, 0.24,sig
-2.15, 1.33, 0.897,bkg
1.08, 0.582, 1.05,sig
-1.73, 0.722, 1.19,bkg
1.95, -1.72, 0.812,sig
-0.74, 0.328, 1.75,bkg
1.87, -0.144, 1.06,sig
-1.31, 0.64, 1.68,bkg
1.66, -0.0862, 1.81,sig
0.569, -1.46, 1.45,bkg
1.13, 0.149, 1.75,sig
-0.955, 0.0605, 0.795,bkg
-0.724, 1.96, 1.45,sig
0.896, -2.35, 1.72,bkg
0.663, -0.272, 1.12,sig
-1.2, -0.282, 0.615,bkg
-0.263, 1.97, 0.912,sig
0.141, -1.72, 0.0746,bkg
-0.648, 1.84, 0.75,sig
-0.649, -0.835, 1.64,bkg
2.54, -0.947, 0.0725,sig
-1.34, -0.445, 0.186,bkg
0.258, 0.966, 0.605,sig
-1.33, -0.196, 0.63,bkg
0.214, 0.616, 1.67,sig
-0.265, -0.344, 1.76,bkg
0.946, -0.744, 1.84,sig
-1.12, -0.555, 1.83,bkg
1.85, -0.607, 0.686,sig
-1.92, 0.24, 1.91,bkg
2.27, -1.28, 0.654,sig
-2.77, 1.1, 0.577,bkg
-1.02, 2.42, 0.0446,sig
-0.136, -0.1, 0.505,bkg
2.09, -0.683, 1.87,sig
-3.09, 1.17, 1.65,bkg
0.2, 1.7, 1.22,sig
1.9, -3.12, 0.777,bkg
1.47, -0.624, 1.79,sig
-2.94, 1.41, 1.81,bkg
0.598, 0.261, 0.816,sig
-2.34, 1.9, 0.281,bkg
0.0728, 0.465, 0.374,sig
-0.672, 0.26, 0.693,bkg
0.474, -0.695, 0.117,sig
-0.592, -0.908, 1.43,bkg
0.265, 1.58, 1.35,sig
0.935, -1.63, 0.24,bkg
1.58, -0.177, 1.75,sig
-1.08, -0.875, 0.724,bkg
1.28, 0.218, 1.53,sig
-2.3, 2.0, 1.15,bkg
0.154, 1.15, 1.92,sig
-2.72, 0.707, 0.166,bkg
2.07, -0.642, 0.895,sig
-1.55, 0.631, 0.602,bkg
2.41, -0.977, 1.71,sig
0.152, -1.53, 1.51,bkg
0.187, 1.22, 0.173,sig
-2.16, 0.892, 0.447,bkg
1.92, 0.146, 0.438,sig
-1.88, 1.09, 1.06,bkg
-0.0558, 1.61, 1.41,sig
-0.323, -1.04, 1.76,bkg
1.39, 0.0909, 0.475,sig
-0.055, -0.68, 0.739,bkg
-1.36, 2.29, 1.09,sig
-1.14, -0.203, 0.284,bkg
-0.715, 1.04, 1.31,sig
-0.883, 0.327, 0.698,bkg
0.824, 0.548, 1.67,sig
0.877, -1.84, 0.774,bkg
0.291, 1.53, 0.248,sig
-0.384, -0.814, 1.56,bkg
1.93, -0.933, 0.457,sig
-1.74, 1.43, 0.553,bkg
0.359, 0.977, 0.584,sig
-2.24, 1.83, 0.338,bkg
-0.943, 2.04, 1.44,sig
-1.38, 0.59, 1.92,bkg
1.33, -0.557, 1.66,sig
-1.34, -0.438, 1.44,bkg
0.258, 1.02, 0.635,sig
-1.07, -1.45, 1.89,bkg
1.45, -0.337, 1.24,sig
-1.89, 0.775, 1.81,bkg
0.487, 0.314, 1.01,sig
-1.25, 0.184, 0.727,bkg
0.083, 1.24, 0.958,sig
-0.675, 0.0493, 0.369,bkg
1.29, 0.181, 1.99,sig
-1.95, 1.3, 1.5,bkg
0.737, 0.453, 1.3,sig
-1.87, 0.549, 1.02,bkg
2.35, -0.751, 1.49,sig
-0.728, -0.243, 0.898,bkg
1.36, 0.71, 0.941,sig
-0.293, 0.139, 0.941,bkg
0.167, 0.763, 0.0526,sig
-1.37, 0.588, 0.67,bkg
2.1, -0.278, 1.91,sig
-1.35, -0.149, 0.0767,bkg
1.19, 0.278, 1.92,sig
-2.09, 0.273, 1.85,bkg
0.329, 1.17, 0.63,sig
-1.2, -0.404, 1.75,bkg
1.93, -1.04, 1.17,sig
-2.03, 0.313, 1.62,bkg
2.11, -1.31, 1.38,sig
-1.75, 0.265, 0.48,bkg
-0.0859, 0.984, 0.397,sig
-3.15, 2.9, 0.719,bkg
1.14, 0.0718, 0.0197,sig
-0.926, -0.69, 0.976,bkg
2.96, -2.44, 0.39,sig
0.14, -0.895, 1.75,bkg
0.391, 0.851, 1.9,sig
-1.46, 0.32, 1.58,bkg
0.187, 1.42, 1.77,sig
-3.27, 2.65, 0.934,bkg
1.44, -0.621, 1.3,sig
-2.84, 2.15, 1.9,bkg
0.715, 0.54, 1.91,sig
-1.11, 0.621, 1.04,bkg
1.02, 0.771, 1.25,sig
-1.09, -0.505, 0.812,bkg
1.86, -0.299, 0.847,sig
-0.499, -0.99, 1.85,bkg
0.148, 1.29, 0.502,sig
-0.972, -0.27, 1.25,bkg
1.46, 0.344, 0.673,sig
-1.19, 0.0357, 0.589,bkg
2.75, -1.53, 0.0826,sig
-0.275, -1.44, 1.41,bkg
0.613, 1.12, 0.431,sig
-1.39, 0.404, 0.651,bkg
-0.361, 2.22, 0.304,sig
-0.674, -0.182, 0.846,bkg
1.99, -0.411, 1.11,sig
-1.54, 0.394, 0.859,bkg
-0.727, 1.13, 1.39,sig
0.0672, -1.73, 1.9,bkg
-0.734, 1.83, 0.616,sig
-1.23, 0.008, 1.78,bkg
-0.515, 1.23, 1.92,sig
-1.08, -0.187, 1.62,bkg
0.601, 0.308, 1.34,sig
-2.18, 1.02, 1.51,bkg
1.4, -0.578, 0.113,sig
-1.35, 0.14, 0.328,bkg
1.34, -0.0684, 0.801,sig
-1.4, -0.491, 0.0289,bkg
1.63, -0.731, 0.813,sig
-1.12, -0.204, 1.13,bkg
1.57, -0.62, 0.187,sig
-2.44, 1.52, 0.287,bkg
-0.194, 1.73, 0.344,sig
-1.85, 0.221, 0.758,bkg
2.62, -1.48, 1.43,sig
-0.51, -1.58, 1.18,bkg
-1.23, 2.91, 0.211,sig
-1.09, 0.0807, 1.43,bkg
0.58, 0.233, 1.45,sig
-0.766, -0.493, 0.711,bkg
2.06, -0.279, 1.47,sig
-1.66, 0.419, 0.749,bkg
-0.463, 0.516, 1.17,sig
-0.641, -0.615, 1.11,bkg
2.09, -0.343, 1.53,sig
-0.121, -0.406, 0.09,bkg
1.02, 0.0264, 0.73,sig
-0.261, -1.46, 1.61,bkg
-0.606, 2.42, 0.28,sig
0.302, -2.19, 1.64,bkg
1.07, 0.78, 1.3,sig
-1.89, 0.384, 1.74,bkg
0.382, 0.567, 1.01,sig
-0.0528, -0.529, 0.74,bkg
1.48, -0.202, 0.439,sig
-2.72, 2.15, 0.732,bkg
0.67, 1.23, 0.0729,sig
-0.665, -0.743, 1.4,bkg
-0.367, 0.0357, 0.381,sig
-0.617, -2.01, 1.56,bkg
-0.526, 1.6, 0.188,sig
-1.75, -0.444, 1.86,bkg
-0.0618, 1.27, 0.601,sig
-2.15, 1.41, 0.29,bkg
1.59, -0.388, 1.77,sig
-0.442, -0.366, 0.791,bkg
-0.727, 2.27, 0.383,sig
-2.77, 0.686, 1.07,bkg
0.552, 0.868, 1.36,sig
-1.93, 0.703, 0.864,bkg
0.0804, 1.13, 0.199,sig
-0.57, 0.911, 0.987,bkg
1.19, 0.322, 1.48,sig
0.372, -1.79, 0.946,bkg
0.882, 1.14, 1.55,sig
0.0803, -0.701, 0.544,bkg
0.815, -0.555, 0.492,sig
-2.02, 1.3, 0.808,bkg
2.0, -1.39, 0.3,sig
-0.846, -1.24, 0.875,bkg
1.16, -0.0572, 1.2,sig
-2.06, 1.03, 1.84,bkg
1.17, -0.478, 0.886,sig
-2.06, 1.17, 0.177,bkg
